order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,year_month,delivery_days,is_returned,net_sales
O100170,C12731,P229493,Electronics,57.75,0,1,UPI,09-04-2024,15-04-2024,West,No,,,57.75,6.46,0.47,24,Male,2024-04,6,0,57.75
O100171,C15991,P231852,Grocery,40.65,0,1,PayPal,03-09-2025,06-09-2025,Central,No,,,40.65,4.89,-1.64,42,Female,2025-09,3,0,40.65
O100172,C12773,P210932,Home,101.64,0.05,2,Wallet,10-09-2024,16-09-2024,East,No,,,193.12,8.34,45.73,51,Female,2024-09,6,0,193.12
O100173,C11570,P223009,Home,171.02,0,1,UPI,27-07-2025,30-07-2025,Central,No,,,171.02,8.52,39.37,43,Male,2025-07,3,0,171.02
O100174,C15056,P233583,Grocery,3.89,0.05,2,UPI,09-08-2024,13-08-2024,Central,No,,,7.39,4.18,-3.59,55,Female,2024-08,4,0,7.39
O100175,C17906,P247278,Electronics,94.23,0,2,Debit Card,27-09-2023,03-10-2023,East,No,,,188.46,6.66,15.96,20,Male,2023-09,6,0,188.46
O100176,C16756,P227994,Electronics,806.31,0.1,3,Credit Card,06-09-2025,12-09-2025,South,No,,,2177.04,9.81,251.43,45,Male,2025-09,6,0,2177.04
O100177,C15581,P229865,Sports,97.9,0.05,1,UPI,31-07-2025,03-08-2025,North,No,,,93,7.45,20.45,50,Female,2025-07,3,0,93
O100178,C12690,P212289,Home,99.52,0,1,UPI,02-02-2024,09-02-2024,West,No,,,99.52,8.19,19.68,50,Male,2024-02,7,0,99.52
O100179,C13840,P228293,Toys,16.48,0,1,UPI,28-12-2023,05-01-2024,East,No,,,16.48,3.97,2.62,54,Female,2023-12,8,0,16.48
O100180,C11028,P204734,Electronics,137.57,0,1,Wallet,05-04-2025,10-04-2025,West,No,,,137.57,8.34,8.17,39,Female,2025-04,5,0,137.57
O100181,C17385,P220013,Home,331.04,0,1,Credit Card,03-02-2024,07-02-2024,North,No,,,331.04,6.99,85.7,34,Female,2024-02,4,0,331.04
O100182,C10502,P235521,Fashion,16.85,0,2,PayPal,05-11-2024,11-11-2024,West,No,,,33.7,3.4,8.4,67,Female,2024-11,6,0,33.7
O100183,C16910,P206505,Sports,26.91,0,1,Debit Card,13-11-2024,17-11-2024,North,No,,,26.91,2.99,5.08,37,Female,2024-11,4,0,26.91
O100184,C14493,P244327,Fashion,135.78,0.1,1,COD,10-11-2024,15-11-2024,East,No,,,122.2,8.48,34.29,45,Male,2024-11,5,0,122.2
O100185,C10870,P247673,Home,49.21,0,1,Credit Card,08-10-2024,13-10-2024,West,No,,,49.21,5.29,8.49,64,Female,2024-10,5,0,49.21
O100186,C16938,P204685,Toys,41.02,0,2,Debit Card,24-01-2025,28-01-2025,North,No,,,82.04,6.87,25.95,45,Male,2025-01,4,0,82.04
O100187,C14488,P249353,Grocery,20.5,0,2,COD,12-06-2024,18-06-2024,East,No,,,41,5.35,-2.07,40,Female,2024-06,6,0,41
O100188,C10206,P218409,Sports,57.32,0,1,Credit Card,13-03-2024,16-03-2024,Central,No,,,57.32,7.37,9.83,56,Female,2024-03,3,0,57.32
O100189,C15134,P219517,Home,48.58,0,2,Wallet,04-11-2023,07-11-2023,North,No,,,97.16,7.6,19.6,46,Female,2023-11,3,0,97.16
O100190,C15977,P244533,Beauty,37.86,0,1,Credit Card,14-09-2024,18-09-2024,North,No,,,37.86,5.8,11.24,66,Female,2024-09,4,0,37.86
O100191,C17721,P230475,Sports,99.51,0.05,2,Credit Card,08-04-2025,11-04-2025,North,No,,,189.07,8.19,48.53,22,Male,2025-04,3,0,189.07
O100192,C17035,P236989,Toys,7.76,0.05,1,PayPal,31-12-2024,05-01-2025,West,No,,,7.37,3.72,-0.77,55,Female,2024-12,5,0,7.37
O100193,C11484,P215327,Grocery,30.17,0.15,1,Credit Card,10-04-2024,15-04-2024,East,No,,,25.64,4.28,-2.23,29,Male,2024-04,5,0,25.64
O100194,C17858,P203671,Grocery,17.81,0.2,1,Debit Card,18-12-2023,23-12-2023,Central,No,,,14.25,4.86,-3.72,62,Male,2023-12,5,0,14.25
O100195,C17742,P204941,Toys,49.2,0,1,Credit Card,10-08-2024,16-08-2024,West,No,,,49.2,6.38,13.3,44,Female,2024-08,6,0,49.2
O100196,C10863,P226372,Electronics,236.98,0,1,UPI,01-08-2025,05-08-2025,South,No,,,236.98,8.56,19.88,63,Male,2025-08,4,0,236.98
O100197,C12790,P212466,Sports,23.49,0,1,Credit Card,24-01-2025,28-01-2025,West,No,,,23.49,4.42,2.63,42,Male,2025-01,4,0,23.49
O100198,C17408,P218286,Toys,52.7,0,1,Credit Card,30-06-2025,05-07-2025,West,No,,,52.7,7,14.08,35,Male,2025-06,5,0,52.7
O100199,C10563,P244959,Toys,20.09,0.05,3,Credit Card,24-05-2025,30-05-2025,East,No,,,57.26,7.4,15.5,32,Male,2025-05,6,0,57.26
O100200,C15116,P204588,Grocery,13.27,0,4,COD,23-07-2025,28-07-2025,Central,No,,,53.08,4.7,-0.45,40,Male,2025-07,5,0,53.08
O100201,C14191,P228080,Home,125.56,0,1,UPI,22-11-2024,27-11-2024,North,No,,,125.56,7.14,28.02,21,Male,2024-11,5,0,125.56
O100202,C16019,P224544,Sports,72.87,0,1,Debit Card,13-10-2023,19-10-2023,East,No,,,72.87,7.84,14.02,18,Female,2023-10,6,0,72.87
O100203,C11757,P210811,Electronics,145.69,0,2,Credit Card,18-04-2025,25-04-2025,Central,No,,,291.38,8.39,26.58,41,Female,2025-04,7,0,291.38
O100204,C16628,P218733,Beauty,26.26,0.2,1,Debit Card,16-12-2024,21-12-2024,South,No,,,21.01,4.51,4.94,24,Male,2024-12,5,0,21.01
O100205,C17574,P240696,Home,176.95,0.2,1,Wallet,03-01-2024,09-01-2024,East,No,,,141.56,7.16,32.48,18,Female,2024-01,6,0,141.56
O100206,C16374,P248093,Grocery,33.7,0,1,COD,25-09-2024,30-09-2024,East,No,,,33.7,6.42,-3.72,36,Male,2024-09,5,0,33.7
O100207,C16892,P239888,Grocery,1.99,0,4,Debit Card,21-04-2025,25-04-2025,Central,No,,,7.96,1.92,-1.28,25,Male,2025-04,4,0,7.96
O100208,C11678,P247042,Toys,7.78,0.05,1,Debit Card,23-06-2024,26-06-2024,North,No,,,7.39,1.92,1.04,65,Male,2024-06,3,0,7.39
O100209,C13242,P230059,Electronics,537.23,0,1,COD,16-09-2023,19-09-2023,North,No,,,537.23,9.75,54.72,68,Female,2023-09,3,0,537.23
O100210,C14636,P237487,Home,206.49,0,1,Credit Card,08-11-2024,15-11-2024,East,No,,,206.49,10.12,47.7,35,Male,2024-11,7,0,206.49
O100211,C11059,P240849,Sports,33.43,0,1,Credit Card,22-12-2023,27-12-2023,North,No,,,33.43,6.41,3.62,36,Female,2023-12,5,0,33.43
O100212,C16668,P214550,Electronics,116.37,0.05,3,UPI,28-12-2023,05-01-2024,East,No,,,331.65,8.23,31.57,56,Male,2023-12,8,0,331.65
O100213,C15279,P249122,Fashion,27.49,0,2,UPI,22-12-2023,28-12-2023,East,No,,,54.98,6.08,13.16,59,Male,2023-12,6,0,54.98
O100214,C11722,P210864,Grocery,1.86,0,2,Credit Card,06-05-2024,09-05-2024,Central,No,,,3.72,3.06,-2.76,32,Male,2024-05,3,0,3.72
O100215,C13314,P225394,Electronics,475.97,0,1,Credit Card,14-01-2025,18-01-2025,West,No,,,475.97,7.92,49.2,18,Male,2025-01,4,0,475.97
O100216,C13157,P219061,Electronics,410.13,0,1,Debit Card,11-05-2024,15-05-2024,North,No,,,410.13,8.95,40.27,48,Female,2024-05,4,0,410.13
O100217,C15915,P249699,Beauty,50.95,0.3,1,Debit Card,16-05-2024,22-05-2024,East,No,,,35.66,6.4,9.65,24,Female,2024-05,6,0,35.66
O100218,C12625,P212624,Grocery,8.4,0.05,5,UPI,03-02-2024,07-02-2024,South,No,,,39.9,6.54,-3.35,39,Male,2024-02,4,0,39.9
O100219,C12729,P224934,Toys,21.91,0,1,Debit Card,21-05-2025,25-05-2025,North,No,,,21.91,3.83,4.93,48,Male,2025-05,4,0,21.91
O100220,C16700,P203361,Grocery,41.53,0.2,1,Credit Card,24-11-2023,27-11-2023,North,No,,,33.22,4.47,-1.81,48,Male,2023-11,3,0,33.22
O100221,C11597,P213707,Sports,323.62,0,1,Credit Card,18-06-2025,23-06-2025,East,No,,,323.62,10.29,86.8,57,Male,2025-06,5,0,323.62
O100222,C13060,P201924,Home,19.71,0,1,UPI,15-08-2024,21-08-2024,South,No,,,19.71,4.96,0.56,55,Male,2024-08,6,0,19.71
O100223,C12693,P229487,Grocery,1.02,0,1,Credit Card,25-05-2024,30-05-2024,East,No,,,1.02,2.2,-2.12,20,Male,2024-05,5,0,1.02
O100224,C14891,P212647,Home,433.77,0,1,Credit Card,26-06-2025,29-06-2025,Central,Yes,29-07-2025,No longer needed,433.77,7.22,114.24,43,Male,2025-06,3,1,0
O100225,C15147,P231734,Fashion,42.68,0.05,1,Wallet,05-03-2024,10-03-2024,West,No,,,40.55,5.77,8.42,48,Female,2024-03,5,0,40.55
O100226,C15739,P229018,Home,168.7,0,1,Credit Card,19-05-2025,26-05-2025,West,No,,,168.7,8.16,39.08,51,Female,2025-05,7,0,168.7
O100227,C13627,P221627,Toys,49.93,0,1,Wallet,29-07-2025,02-08-2025,South,No,,,49.93,6.99,12.98,33,Female,2025-07,4,0,49.93
O100228,C11363,P221031,Grocery,8.47,0.15,2,Debit Card,13-03-2025,18-03-2025,South,No,,,14.4,4.4,-3.25,37,Male,2025-03,5,0,14.4
O100229,C17965,P239449,Fashion,33.57,0,1,Credit Card,23-01-2024,27-01-2024,Central,No,,,33.57,5.32,6.43,68,Male,2024-01,4,0,33.57
O100230,C11981,P202701,Home,34.06,0,2,Debit Card,25-09-2023,29-09-2023,North,No,,,68.12,5.7,13.37,63,Female,2023-09,4,0,68.12
O100231,C15450,P246943,Grocery,32.11,0,1,COD,15-07-2024,21-07-2024,South,No,,,32.11,4.49,-1.92,40,Female,2024-07,6,0,32.11
O100232,C11663,P242890,Electronics,389.04,0,1,COD,29-03-2024,02-04-2024,North,No,,,389.04,7.63,39.05,52,Male,2024-03,4,0,389.04
O100233,C11529,P249573,Toys,5.91,0,1,Debit Card,14-04-2024,17-04-2024,North,No,,,5.91,3.39,-1.03,52,Other,2024-04,3,0,5.91
O100234,C12038,P216719,Home,118.03,0.1,2,COD,18-09-2024,22-09-2024,South,No,,,212.45,9.3,50.19,46,Female,2024-09,4,0,212.45
O100235,C17515,P209718,Home,62.37,0.15,3,UPI,26-06-2025,29-06-2025,North,No,,,159.04,8.82,35.71,55,Male,2025-06,3,0,159.04
O100236,C15592,P200056,Home,30.96,0,1,Credit Card,09-12-2024,14-12-2024,West,No,,,30.96,6.17,2.5,24,Female,2024-12,5,0,30.96
O100237,C13302,P246741,Home,36.43,0.05,1,COD,16-04-2025,20-04-2025,North,No,,,34.61,4.45,5.24,58,Male,2025-04,4,0,34.61
O100238,C12237,P215352,Sports,90.56,0.05,1,Debit Card,10-10-2023,15-10-2023,West,No,,,86.03,7.29,18.52,35,Male,2023-10,5,0,86.03
O100239,C17392,P247820,Grocery,11.94,0.05,1,Credit Card,26-10-2024,01-11-2024,West,No,,,11.34,4.76,-3.85,24,Female,2024-10,6,0,11.34
O100240,C15504,P203147,Home,215.45,0,1,Credit Card,17-07-2024,24-07-2024,East,No,,,215.45,7.77,52.56,40,Female,2024-07,7,0,215.45
O100241,C15496,P203537,Toys,7.6,0.05,4,Credit Card,20-09-2024,25-09-2024,South,No,,,28.88,6.38,5.17,64,Male,2024-09,5,0,28.88
O100242,C11306,P222812,Sports,253.37,0.15,1,Debit Card,03-09-2025,06-09-2025,Central,No,,,215.36,9.96,54.65,32,Male,2025-09,3,0,215.36
O100243,C14029,P200721,Fashion,40.94,0,1,Debit Card,17-06-2025,21-06-2025,Central,No,,,40.94,4.6,9.73,35,Male,2025-06,4,0,40.94
O100244,C16776,P245037,Beauty,8.6,0,1,Credit Card,12-01-2025,16-01-2025,West,No,,,8.6,2.96,0.91,31,Female,2025-01,4,0,8.6
O100245,C12675,P216769,Sports,62.43,0.15,1,COD,22-06-2025,26-06-2025,West,No,,,53.07,8.22,7.7,63,Female,2025-06,4,0,53.07
O100246,C15068,P240194,Electronics,884.8,0.05,3,Wallet,07-01-2024,13-01-2024,West,No,,,2521.68,12.53,290.07,30,Male,2024-01,6,0,2521.68
O100247,C15864,P246556,Home,95.63,0,1,Credit Card,02-03-2024,06-03-2024,West,No,,,95.63,9.07,17.71,51,Female,2024-03,4,0,95.63
O100248,C11282,P246775,Grocery,28.35,0.1,1,Credit Card,25-06-2025,29-06-2025,Central,No,,,25.52,4.68,-2.64,32,Male,2025-06,4,0,25.52
O100249,C17526,P243847,Beauty,7.27,0,1,Debit Card,15-04-2025,18-04-2025,North,No,,,7.27,2.17,1.1,48,Male,2025-04,3,0,7.27
O100250,C10709,P214346,Fashion,125.6,0.1,1,Debit Card,13-02-2024,17-02-2024,West,No,,,113.04,7.9,31.66,65,Female,2024-02,4,0,113.04
O100251,C15575,P239883,Fashion,32.69,0,4,PayPal,12-11-2024,15-11-2024,North,No,,,130.76,6.66,39.11,66,Male,2024-11,3,0,130.76
O100252,C15530,P210911,Fashion,140.25,0,1,Wallet,06-09-2024,11-09-2024,East,Yes,21-09-2024,Not as described,140.25,7.55,41.54,56,Female,2024-09,5,1,0
O100253,C14744,P200259,Home,274.72,0.05,1,PayPal,25-09-2023,29-09-2023,North,No,,,260.98,9.1,63.97,24,Female,2023-09,4,0,260.98
O100254,C14413,P220872,Fashion,58.04,0,2,Credit Card,09-02-2025,15-02-2025,East,No,,,116.08,7.03,33.6,55,Female,2025-02,6,0,116.08
O100255,C13748,P208791,Electronics,413.13,0,1,PayPal,30-08-2024,03-09-2024,South,No,,,413.13,8.79,40.79,20,Female,2024-08,4,0,413.13
O100256,C17392,P207536,Home,41.29,0,1,COD,11-09-2024,16-09-2024,West,No,,,41.29,4.19,7.37,63,Female,2024-09,5,0,41.29
O100257,C17986,P220432,Beauty,25.62,0,1,PayPal,01-12-2023,05-12-2023,Central,No,,,25.62,6.05,5.48,49,Male,2023-12,4,0,25.62
O100258,C15353,P232750,Electronics,309.15,0.05,1,COD,27-02-2024,05-03-2024,East,No,,,293.69,9.11,26.13,50,Female,2024-02,7,0,293.69
O100259,C14779,P241715,Electronics,182.17,0,1,Debit Card,08-08-2024,12-08-2024,South,No,,,182.17,8.24,13.62,40,Male,2024-08,4,0,182.17
O100260,C10663,P244537,Electronics,278.95,0.15,1,Credit Card,18-09-2024,24-09-2024,East,No,,,237.11,6.78,21.67,39,Other,2024-09,6,0,237.11
O100261,C11998,P219541,Fashion,135.15,0,1,COD,28-02-2024,06-03-2024,East,No,,,135.15,7.76,39.54,27,Male,2024-02,7,0,135.15
O100262,C17994,P243718,Fashion,5.26,0.1,1,Debit Card,15-01-2024,20-01-2024,West,No,,,4.73,1.41,0.25,26,Male,2024-01,5,0,4.73
O100263,C13445,P216860,Beauty,16.22,0,1,Credit Card,05-01-2024,13-01-2024,East,No,,,16.22,4.87,2.43,41,Female,2024-01,8,0,16.22
O100264,C13743,P205283,Home,63.45,0,1,Credit Card,26-11-2023,03-12-2023,East,No,,,63.45,5.95,11.82,65,Male,2023-11,7,0,63.45
O100265,C15727,P230743,Fashion,164.8,0.2,1,Credit Card,10-10-2023,14-10-2023,North,No,,,131.84,5.96,40.18,49,Male,2023-10,4,0,131.84
O100266,C11495,P242559,Toys,73.7,0,1,Wallet,16-11-2023,20-11-2023,West,No,,,73.7,6.11,23.37,31,Male,2023-11,4,0,73.7
O100267,C13304,P235127,Home,126.01,0,1,Debit Card,04-02-2025,09-02-2025,East,No,,,126.01,5.32,29.96,50,Female,2025-02,5,0,126.01
O100268,C13763,P207405,Electronics,309.52,0,1,UPI,15-08-2024,20-08-2024,East,No,,,309.52,8.23,28.91,20,Female,2024-08,5,0,309.52
O100269,C15232,P231181,Fashion,119.82,0,1,Debit Card,04-12-2023,10-12-2023,South,Yes,12-12-2023,Missing/Wrong item,119.82,6.39,35.55,60,Female,2023-12,6,1,0
O100270,C11853,P232205,Grocery,1.09,0,1,COD,29-04-2025,04-05-2025,East,No,,,1.09,1.22,-1.13,53,Male,2025-04,5,0,1.09
O100271,C15616,P224408,Grocery,11.88,0.15,1,COD,12-03-2025,17-03-2025,South,No,,,10.1,4.56,-3.75,38,Male,2025-03,5,0,10.1
O100272,C16585,P217645,Fashion,6.23,0.15,1,Credit Card,26-03-2025,30-03-2025,North,No,,,5.3,3.21,-1.36,50,Female,2025-03,4,0,5.3
O100273,C14659,P247125,Electronics,1170.31,0.05,1,Debit Card,18-12-2024,22-12-2024,Central,No,,,1111.79,11.47,121.94,32,Male,2024-12,4,0,1111.79
O100274,C11291,P206323,Home,60.81,0,1,Debit Card,21-12-2024,26-12-2024,North,No,,,60.81,5.5,11.53,52,Male,2024-12,5,0,60.81
O100275,C13581,P205937,Home,106.86,0.05,1,Wallet,04-08-2025,09-08-2025,South,No,,,101.52,7.05,21.38,55,Female,2025-08,5,0,101.52
O100276,C17974,P243798,Home,81.17,0.2,1,Wallet,09-03-2025,13-03-2025,North,No,,,64.94,7.12,11.06,19,Female,2025-03,4,0,64.94
O100277,C13457,P230431,Beauty,57.9,0.15,1,Credit Card,25-02-2025,03-03-2025,East,No,,,49.22,5.57,16.58,44,Male,2025-02,6,0,49.22
O100278,C17554,P217882,Fashion,428.38,0,1,Debit Card,14-02-2024,22-02-2024,East,No,,,428.38,9.79,140.14,39,Male,2024-02,8,0,428.38
O100279,C17280,P225324,Electronics,73.02,0.1,2,Credit Card,28-06-2024,03-07-2024,West,No,,,131.44,6.39,9.38,24,Female,2024-06,5,0,131.44
O100280,C11636,P213003,Beauty,35.26,0.1,1,UPI,05-08-2025,10-08-2025,North,No,,,31.73,5.26,9.02,55,Male,2025-08,5,0,31.73
O100281,C13696,P243346,Grocery,7.04,0.15,2,Credit Card,30-01-2025,03-02-2025,South,No,,,11.97,4.65,-3.69,61,Male,2025-01,4,0,11.97
O100282,C12999,P225106,Electronics,98.67,0,2,Debit Card,30-09-2023,04-10-2023,North,No,,,197.34,9.02,14.66,48,Male,2023-09,4,0,197.34
O100283,C13152,P212979,Sports,61.13,0.1,1,COD,01-12-2023,06-12-2023,North,No,,,55.02,6.64,9.87,41,Female,2023-12,5,0,55.02
O100284,C10698,P234977,Home,838.28,0,1,Credit Card,14-03-2025,19-03-2025,North,No,,,838.28,10.7,224.02,62,Female,2025-03,5,0,838.28
O100285,C12160,P244828,Fashion,26.76,0,1,Debit Card,13-09-2024,18-09-2024,South,No,,,26.76,3.74,5.63,60,Male,2024-09,5,0,26.76
O100286,C14097,P207228,Toys,8.39,0,1,Credit Card,18-11-2023,25-11-2023,East,No,,,8.39,1.28,2.08,65,Female,2023-11,7,0,8.39
O100287,C14737,P209300,Home,256.47,0.1,1,Debit Card,10-01-2024,14-01-2024,Central,No,,,230.82,6.93,57.7,49,Male,2024-01,4,0,230.82
O100288,C16363,P208681,Beauty,52.6,0,2,Debit Card,16-09-2024,22-09-2024,South,No,,,105.2,6.11,41.23,24,Female,2024-09,6,0,105.2
O100289,C15685,P240964,Home,64.48,0,1,COD,05-04-2025,10-04-2025,South,No,,,64.48,5.73,12.32,23,Male,2025-04,5,0,64.48
O100290,C10854,P208267,Electronics,165.3,0.2,1,Credit Card,17-08-2025,22-08-2025,South,Yes,03-09-2025,Missing/Wrong item,132.24,7.31,8.56,52,Male,2025-08,5,1,0
O100291,C15855,P205372,Beauty,28.53,0,1,Credit Card,01-08-2024,07-08-2024,North,No,,,28.53,5.06,7.78,32,Male,2024-08,6,0,28.53
O100292,C17392,P238918,Home,40.24,0.1,2,Credit Card,07-01-2024,12-01-2024,East,No,,,72.43,5.5,14.78,62,Male,2024-01,5,0,72.43
O100293,C16528,P210920,Electronics,264.84,0,3,PayPal,18-12-2024,23-12-2024,East,No,,,794.52,8.39,86.95,26,Female,2024-12,5,0,794.52
O100294,C13474,P248769,Beauty,6.73,0.1,1,Debit Card,23-11-2024,29-11-2024,East,No,,,6.06,4.24,-1.51,39,Female,2024-11,6,0,6.06
O100295,C15757,P216856,Electronics,168.13,0.05,3,Wallet,02-12-2023,08-12-2023,South,No,,,479.17,9.79,47.71,23,Male,2023-12,6,0,479.17
O100296,C15249,P227785,Fashion,22.36,0,2,Debit Card,25-08-2024,29-08-2024,North,No,,,44.72,5.92,9.73,29,Female,2024-08,4,0,44.72
O100297,C15172,P247915,Toys,25.35,0,1,Wallet,25-08-2025,29-08-2025,West,Yes,22-09-2025,Defective,25.35,4.56,5.58,67,Female,2025-08,4,1,0
O100298,C11707,P217221,Electronics,157.79,0,1,UPI,29-05-2024,01-06-2024,North,No,,,157.79,6.55,12.38,59,Female,2024-05,3,0,157.79
O100299,C12777,P225178,Sports,234.95,0.05,1,COD,13-08-2024,17-08-2024,North,No,,,223.2,8.23,58.73,62,Male,2024-08,4,0,223.2
O100300,C15791,P233954,Grocery,54.68,0.15,1,UPI,31-05-2025,03-06-2025,North,No,,,46.48,6.37,-2.65,28,Male,2025-05,3,0,46.48
O100301,C11733,P206461,Electronics,77.47,0.05,1,Debit Card,19-02-2024,24-02-2024,West,No,,,73.6,6.89,1.94,25,Female,2024-02,5,0,73.6
O100302,C15535,P217865,Home,76.74,0,1,Credit Card,16-01-2025,19-01-2025,Central,No,,,76.74,4.75,16.74,36,Female,2025-01,3,0,76.74
O100303,C16390,P244232,Beauty,11.8,0,1,Credit Card,04-08-2024,08-08-2024,North,No,,,11.8,2.72,2.59,52,Female,2024-08,4,0,11.8
O100304,C14931,P214052,Home,67.12,0,4,Credit Card,09-07-2025,13-07-2025,West,No,,,268.48,9.1,66.07,38,Female,2025-07,4,0,268.48
O100305,C13510,P230370,Beauty,10.56,0,1,Debit Card,14-11-2024,18-11-2024,Central,No,,,10.56,4.11,0.64,18,Male,2024-11,4,0,10.56
O100306,C10202,P207332,Home,73.51,0.1,1,Debit Card,14-07-2025,17-07-2025,Central,No,,,66.16,6.83,11.69,20,Female,2025-07,3,0,66.16
O100307,C13255,P249383,Electronics,99.55,0.1,1,UPI,04-01-2024,08-01-2024,South,No,,,89.6,6.83,3.92,68,Female,2024-01,4,0,89.6
O100308,C14218,P200327,Electronics,156.68,0.1,1,Credit Card,03-06-2024,10-06-2024,East,No,,,141.01,8.29,8.63,20,Male,2024-06,7,0,141.01
O100309,C14496,P222765,Sports,145.46,0.1,1,UPI,21-12-2024,27-12-2024,East,No,,,130.91,9.17,30.1,23,Female,2024-12,6,0,130.91
O100310,C10766,P205239,Fashion,25.73,0,1,Wallet,30-03-2024,03-04-2024,Central,No,,,25.73,4.65,4.36,39,Male,2024-03,4,0,25.73
O100311,C14389,P210078,Toys,6.58,0,1,PayPal,08-12-2023,14-12-2023,East,No,,,6.58,4.64,-2.01,50,Female,2023-12,6,0,6.58
O100312,C12327,P207038,Sports,21.29,0,1,COD,06-01-2024,14-01-2024,South,No,,,21.29,4.35,2.04,68,Male,2024-01,8,0,21.29
O100313,C12931,P208048,Electronics,189.01,0.05,2,Debit Card,24-06-2025,27-06-2025,North,No,,,359.12,9.09,34,27,Male,2025-06,3,0,359.12
O100314,C17777,P228671,Fashion,55.7,0,1,UPI,11-02-2024,15-02-2024,Central,No,,,55.7,7.37,12.12,39,Male,2024-02,4,0,55.7
O100315,C10197,P214954,Fashion,19.36,0,3,UPI,09-08-2025,13-08-2025,Central,No,,,58.08,5.64,14.69,18,Male,2025-08,4,0,58.08
O100316,C17125,P235065,Beauty,16.45,0.2,1,PayPal,08-12-2023,15-12-2023,West,No,,,13.16,4.97,0.95,56,Female,2023-12,7,0,13.16
O100317,C11930,P245471,Toys,61.88,0,2,Credit Card,25-08-2025,01-09-2025,Central,No,,,123.76,6.41,43.09,60,Male,2025-08,7,0,123.76
O100318,C13582,P202779,Electronics,311.23,0,1,Credit Card,19-11-2024,23-11-2024,North,No,,,311.23,9.77,27.58,36,Female,2024-11,4,0,311.23
O100319,C16895,P246474,Fashion,42.33,0,1,Credit Card,10-07-2025,16-07-2025,East,No,,,42.33,5.1,9.72,34,Female,2025-07,6,0,42.33
O100320,C16287,P213225,Home,79.46,0,1,Credit Card,10-03-2025,15-03-2025,West,No,,,79.46,6.14,16.11,20,Female,2025-03,5,0,79.46
O100321,C10608,P240086,Fashion,45.01,0,2,Debit Card,07-09-2025,11-09-2025,North,No,,,90.02,6.82,24.69,58,Male,2025-09,4,0,90.02
O100322,C13272,P232541,Beauty,105.2,0.2,2,Credit Card,08-10-2023,13-10-2023,South,No,,,168.32,9.43,66.31,34,Female,2023-10,5,0,168.32
O100323,C11147,P219720,Home,48.55,0.05,1,Credit Card,15-07-2024,20-07-2024,East,No,,,46.12,5.88,7.03,65,Male,2024-07,5,0,46.12
O100324,C14282,P213531,Fashion,144.93,0.05,1,Credit Card,14-02-2024,19-02-2024,Central,Yes,22-02-2024,Not as described,137.68,7.41,40.78,19,Male,2024-02,5,1,0
O100325,C13397,P205335,Home,31.25,0.15,1,Credit Card,26-11-2023,01-12-2023,East,No,,,26.56,6.21,1.23,51,Female,2023-11,5,0,26.56
O100326,C12511,P209530,Fashion,10.79,0,3,UPI,03-02-2024,06-02-2024,North,No,,,32.37,5.31,6.02,23,Female,2024-02,3,0,32.37
O100327,C17516,P224791,Fashion,57.28,0,1,Credit Card,23-08-2024,28-08-2024,South,No,,,57.28,5.49,14.56,50,Male,2024-08,5,0,57.28
O100328,C11794,P240270,Fashion,19.22,0.15,3,UPI,07-12-2023,13-12-2023,East,No,,,49.01,5.69,11.46,48,Female,2023-12,6,0,49.01
O100329,C10659,P201649,Beauty,17.4,0,1,PayPal,23-03-2024,28-03-2024,South,No,,,17.4,3.31,4.52,36,Female,2024-03,5,0,17.4
O100330,C12811,P213472,Home,182.23,0.1,5,Wallet,11-10-2024,16-10-2024,North,No,,,820.04,10.09,219.52,69,Female,2024-10,5,0,820.04
O100331,C17098,P202862,Fashion,42.63,0,1,Credit Card,17-05-2025,21-05-2025,North,No,,,42.63,5.32,9.6,58,Male,2025-05,4,0,42.63
O100332,C16051,P225185,Electronics,54.5,0,1,Credit Card,19-08-2024,24-08-2024,East,No,,,54.5,4.71,1.83,43,Male,2024-08,5,0,54.5
O100333,C16546,P227134,Electronics,168.64,0,1,Debit Card,15-02-2024,22-02-2024,South,No,,,168.64,6.37,13.87,22,Male,2024-02,7,0,168.64
O100334,C11369,P200917,Electronics,71.73,0,5,Credit Card,11-10-2023,15-10-2023,South,No,,,358.65,8.5,34.54,31,Male,2023-10,4,0,358.65
O100335,C11986,P212444,Home,353.02,0.05,1,Debit Card,10-08-2024,14-08-2024,Central,No,,,335.37,8,85.9,35,Male,2024-08,4,0,335.37
O100336,C15630,P241121,Fashion,82.83,0.15,2,COD,05-10-2023,09-10-2023,North,No,,,140.81,8.38,40.9,43,Male,2023-10,4,0,140.81
O100337,C10146,P220521,Home,553.17,0,1,Wallet,24-09-2023,28-09-2023,West,No,,,553.17,10.14,144.75,68,Female,2023-09,4,0,553.17
O100338,C13219,P238217,Fashion,111.39,0,1,COD,08-07-2024,12-07-2024,West,No,,,111.39,6.42,32.57,58,Female,2024-07,4,0,111.39
O100339,C12911,P222066,Beauty,18.8,0,3,COD,11-02-2025,16-02-2025,West,No,,,56.4,6.67,18.71,61,Female,2025-02,5,0,56.4
O100340,C11734,P202811,Sports,220.64,0,1,COD,31-01-2025,06-02-2025,West,No,,,220.64,9.1,57.09,27,Female,2025-01,6,0,220.64
